START_DATE,START_TIME,START_TIME_ET,SUBJECT,LOCATION,DESCRIPTION,END_DATE,END_DATE_ET,END_TIME,END_TIME_ET,REMINDER_OFF,REMINDER_ON,REMINDER_DATE,REMINDER_TIME,REMINDER_TIME_ET,SHOWTIMEAS_FREE,SHOWTIMEAS_BUSY
04/20/14,01:10 PM,01:10 PM,Braves at Mets,Citi Field,"Local TV: WPIX ----- Local Radio: WEPN 1050 -- 710 WOR",04/20/14,04/20/14,04:10 PM,04:10 PM,FALSE,TRUE,04/20/14,12:10 PM,12:10 PM,FREE,BUSY
04/21/14,07:10 PM,07:10 PM,Cardinals at Mets,Citi Field,"Local TV: WPIX ----- Local Radio: 710 WOR -- WEPN 1050",04/21/14,04/21/14,10:10 PM,10:10 PM,FALSE,TRUE,04/21/14,06:10 PM,06:10 PM,FREE,BUSY
04/22/14,07:10 PM,07:10 PM,Cardinals at Mets,Citi Field,"Local TV: SNY ----- Local Radio: WEPN 1050 -- 710 WOR",04/22/14,04/22/14,10:10 PM,10:10 PM,FALSE,TRUE,04/22/14,06:10 PM,06:10 PM,FREE,BUSY
04/23/14,07:10 PM,07:10 PM,Cardinals at Mets,Citi Field,"Local TV: SNY ----- Local Radio: 710 WOR -- WEPN 1050",04/23/14,04/23/14,10:10 PM,10:10 PM,FALSE,TRUE,04/23/14,06:10 PM,06:10 PM,FREE,BUSY
04/24/14,01:10 PM,01:10 PM,Cardinals at Mets,Citi Field,"Local TV: SNY -- MLBN ----- Local Radio: 710 WOR -- WEPN 1050",04/24/14,04/24/14,04:10 PM,04:10 PM,FALSE,TRUE,04/24/14,12:10 PM,12:10 PM,FREE,BUSY
04/25/14,07:10 PM,07:10 PM,Marlins at Mets,Citi Field,"Local TV: WPIX ----- Local Radio: 710 WOR -- WEPN 1050",04/25/14,04/25/14,10:10 PM,10:10 PM,FALSE,TRUE,04/25/14,06:10 PM,06:10 PM,FREE,BUSY
04/26/14,07:10 PM,07:10 PM,Marlins at Mets,Citi Field,"Local TV: SNY ----- Local Radio: 710 WOR -- WEPN 1050",04/26/14,04/26/14,10:10 PM,10:10 PM,FALSE,TRUE,04/26/14,06:10 PM,06:10 PM,FREE,BUSY
04/27/14,01:10 PM,01:10 PM,Marlins at Mets,Citi Field,"Local TV: SNY ----- Local Radio: WEPN 1050 -- 710 WOR",04/27/14,04/27/14,04:10 PM,04:10 PM,FALSE,TRUE,04/27/14,12:10 PM,12:10 PM,FREE,BUSY
05/09/14,07:10 PM,07:10 PM,Phillies at Mets,Citi Field,"Local TV: SNY ----- Local Radio: 710 WOR -- WEPN 1050",05/09/14,05/09/14,10:10 PM,10:10 PM,FALSE,TRUE,05/09/14,06:10 PM,06:10 PM,FREE,BUSY
05/10/14,07:10 PM,07:10 PM,Phillies at Mets,Citi Field,"Local TV: WPIX ----- Local Radio: WEPN 1050 -- 710 WOR",05/10/14,05/10/14,10:10 PM,10:10 PM,FALSE,TRUE,05/10/14,06:10 PM,06:10 PM,FREE,BUSY
05/11/14,01:10 PM,01:10 PM,Phillies at Mets,Citi Field,"Local TV: SNY ----- Local Radio: 710 WOR -- WEPN 1050",05/11/14,05/11/14,04:10 PM,04:10 PM,FALSE,TRUE,05/11/14,12:10 PM,12:10 PM,FREE,BUSY
05/14/14,07:10 PM,07:10 PM,Yankees at Mets,Citi Field,"Local TV: ESPN -- SNY ----- Local Radio: WEPN 1050 -- 710 WOR",05/14/14,05/14/14,10:10 PM,10:10 PM,FALSE,TRUE,05/14/14,06:10 PM,06:10 PM,FREE,BUSY
05/15/14,07:10 PM,07:10 PM,Yankees at Mets,Citi Field,"Local TV: SNY -- MLBN ----- Local Radio: 710 WOR -- WEPN 1050",05/15/14,05/15/14,10:10 PM,10:10 PM,FALSE,TRUE,05/15/14,06:10 PM,06:10 PM,FREE,BUSY
05/20/14,07:10 PM,07:10 PM,Dodgers at Mets,Citi Field,"Local TV: SNY ----- Local Radio: WEPN 1050 -- 710 WOR",05/20/14,05/20/14,10:10 PM,10:10 PM,FALSE,TRUE,05/20/14,06:10 PM,06:10 PM,FREE,BUSY
05/21/14,07:10 PM,07:10 PM,Dodgers at Mets,Citi Field,"Local TV: SNY -- ESPN ----- Local Radio: WEPN 1050 -- 710 WOR",05/21/14,05/21/14,10:10 PM,10:10 PM,FALSE,TRUE,05/21/14,06:10 PM,06:10 PM,FREE,BUSY
05/22/14,07:10 PM,07:10 PM,Dodgers at Mets,Citi Field,"Local TV: MLBN -- SNY ----- Local Radio: WEPN 1050 -- 710 WOR",05/22/14,05/22/14,10:10 PM,10:10 PM,FALSE,TRUE,05/22/14,06:10 PM,06:10 PM,FREE,BUSY
05/24/14,04:10 PM,04:10 PM,D-backs at Mets,Citi Field,"Local TV: WPIX ----- Local Radio: WEPN 1050 -- 710 WOR",05/24/14,05/24/14,07:10 PM,07:10 PM,FALSE,TRUE,05/24/14,03:10 PM,03:10 PM,FREE,BUSY
05/25/14,01:10 PM,01:10 PM,D-backs at Mets,Citi Field,"Local TV: SNY ----- Local Radio: 710 WOR -- WEPN 1050",05/25/14,05/25/14,04:10 PM,04:10 PM,FALSE,TRUE,05/25/14,12:10 PM,12:10 PM,FREE,BUSY
05/25/14,03:33 AM,03:33 AM,D-backs at Mets,Citi Field,"Local TV: SNY ----- Local Radio: 710 WOR -- WEPN 1050",05/25/14,05/25/14,06:33 AM,06:33 AM,FALSE,TRUE,05/25/14,02:33 AM,02:33 AM,FREE,BUSY
05/26/14,01:10 PM,01:10 PM,Pirates at Mets,Citi Field,"Local TV: SNY ----- Local Radio: WEPN 1050 -- 710 WOR",05/26/14,05/26/14,04:10 PM,04:10 PM,FALSE,TRUE,05/26/14,12:10 PM,12:10 PM,FREE,BUSY
05/27/14,07:10 PM,07:10 PM,Pirates at Mets,Citi Field,"Local TV: WPIX ----- Local Radio: WEPN 1050 -- 710 WOR",05/27/14,05/27/14,10:10 PM,10:10 PM,FALSE,TRUE,05/27/14,06:10 PM,06:10 PM,FREE,BUSY
05/28/14,01:10 PM,01:10 PM,Pirates at Mets,Citi Field,"Local TV: MLBN -- SNY ----- Local Radio: 710 WOR -- WEPN 1050",05/28/14,05/28/14,04:10 PM,04:10 PM,FALSE,TRUE,05/28/14,12:10 PM,12:10 PM,FREE,BUSY
06/10/14,07:10 PM,07:10 PM,Brewers at Mets,Citi Field,"Local TV: SNY ----- Local Radio: WEPN 1050 -- 710 WOR",06/10/14,06/10/14,10:10 PM,10:10 PM,FALSE,TRUE,06/10/14,06:10 PM,06:10 PM,FREE,BUSY
06/11/14,07:10 PM,07:10 PM,Brewers at Mets,Citi Field,"Local TV: SNY ----- Local Radio: 710 WOR -- WEPN 1050",06/11/14,06/11/14,10:10 PM,10:10 PM,FALSE,TRUE,06/11/14,06:10 PM,06:10 PM,FREE,BUSY
06/12/14,07:10 PM,07:10 PM,Brewers at Mets,Citi Field,"Local TV: MLBN -- SNY ----- Local Radio: WEPN 1050 -- 710 WOR",06/12/14,06/12/14,10:10 PM,10:10 PM,FALSE,TRUE,06/12/14,06:10 PM,06:10 PM,FREE,BUSY
06/13/14,07:10 PM,07:10 PM,Padres at Mets,Citi Field,"Local TV: SNY ----- Local Radio: WEPN 1050 -- 710 WOR",06/13/14,06/13/14,10:10 PM,10:10 PM,FALSE,TRUE,06/13/14,06:10 PM,06:10 PM,FREE,BUSY
06/14/14,04:10 PM,04:10 PM,Padres at Mets,Citi Field,"Local TV: WPIX ----- Local Radio: 710 WOR -- WEPN 1050",06/14/14,06/14/14,07:10 PM,07:10 PM,FALSE,TRUE,06/14/14,03:10 PM,03:10 PM,FREE,BUSY
06/15/14,01:10 PM,01:10 PM,Padres at Mets,Citi Field,"Local TV: WPIX ----- Local Radio: 710 WOR -- WEPN 1050",06/15/14,06/15/14,04:10 PM,04:10 PM,FALSE,TRUE,06/15/14,12:10 PM,12:10 PM,FREE,BUSY
06/24/14,07:10 PM,07:10 PM,Athletics at Mets,Citi Field,"Local TV: SNY ----- Local Radio: 710 WOR -- WEPN 1050",06/24/14,06/24/14,10:10 PM,10:10 PM,FALSE,TRUE,06/24/14,06:10 PM,06:10 PM,FREE,BUSY
06/25/14,07:10 PM,07:10 PM,Athletics at Mets,Citi Field,"Local TV: SNY ----- Local Radio: 710 WOR -- WEPN 1050",06/25/14,06/25/14,10:10 PM,10:10 PM,FALSE,TRUE,06/25/14,06:10 PM,06:10 PM,FREE,BUSY
07/04/14,07:10 PM,07:10 PM,Rangers at Mets,Citi Field,"Local TV: SNY ----- Local Radio: WEPN 1050 -- 710 WOR",07/04/14,07/04/14,10:10 PM,10:10 PM,FALSE,TRUE,07/04/14,06:10 PM,06:10 PM,FREE,BUSY
07/05/14,07:15 PM,07:15 PM,Rangers at Mets,Citi Field,"Local TV: FOX ----- Local Radio: WEPN 1050 -- 710 WOR",07/05/14,07/05/14,10:15 PM,10:15 PM,FALSE,TRUE,07/05/14,06:15 PM,06:15 PM,FREE,BUSY
07/06/14,01:10 PM,01:10 PM,Rangers at Mets,Citi Field,"Local TV: SNY ----- Local Radio: WEPN 1050 -- 710 WOR",07/06/14,07/06/14,04:10 PM,04:10 PM,FALSE,TRUE,07/06/14,12:10 PM,12:10 PM,FREE,BUSY
07/07/14,07:10 PM,07:10 PM,Braves at Mets,Citi Field,"Local TV: SNY ----- Local Radio: WEPN 1050 -- 710 WOR",07/07/14,07/07/14,10:10 PM,10:10 PM,FALSE,TRUE,07/07/14,06:10 PM,06:10 PM,FREE,BUSY
07/08/14,07:10 PM,07:10 PM,Braves at Mets,Citi Field,"Local TV: WPIX ----- Local Radio: WEPN 1050 -- 710 WOR",07/08/14,07/08/14,10:10 PM,10:10 PM,FALSE,TRUE,07/08/14,06:10 PM,06:10 PM,FREE,BUSY
07/09/14,07:10 PM,07:10 PM,Braves at Mets,Citi Field,"Local TV: SNY ----- Local Radio: WEPN 1050 -- 710 WOR",07/09/14,07/09/14,10:10 PM,10:10 PM,FALSE,TRUE,07/09/14,06:10 PM,06:10 PM,FREE,BUSY
07/10/14,07:10 PM,07:10 PM,Braves at Mets,Citi Field,"Local TV: SNY ----- Local Radio: 710 WOR -- WEPN 1050",07/10/14,07/10/14,10:10 PM,10:10 PM,FALSE,TRUE,07/10/14,06:10 PM,06:10 PM,FREE,BUSY
07/11/14,07:10 PM,07:10 PM,Marlins at Mets,Citi Field,"Local TV: SNY ----- Local Radio: WEPN 1050 -- 710 WOR",07/11/14,07/11/14,10:10 PM,10:10 PM,FALSE,TRUE,07/11/14,06:10 PM,06:10 PM,FREE,BUSY
07/12/14,04:10 PM,04:10 PM,Marlins at Mets,Citi Field,"Local TV: WPIX ----- Local Radio: WEPN 1050 -- 710 WOR",07/12/14,07/12/14,07:10 PM,07:10 PM,FALSE,TRUE,07/12/14,03:10 PM,03:10 PM,FREE,BUSY
07/13/14,01:10 PM,01:10 PM,Marlins at Mets,Citi Field,"Local TV: SNY ----- Local Radio: 710 WOR -- WEPN 1050",07/13/14,07/13/14,04:10 PM,04:10 PM,FALSE,TRUE,07/13/14,12:10 PM,12:10 PM,FREE,BUSY
07/15/14,03:33 AM,03:33 AM,NL All-Stars at AL All-Stars,Target Field,,07/15/14,07/15/14,06:33 AM,06:33 AM,FALSE,TRUE,07/15/14,02:33 AM,02:33 AM,FREE,BUSY
07/28/14,07:10 PM,07:10 PM,Phillies at Mets,Citi Field,"Local TV: SNY ----- Local Radio: WEPN 1050 -- 710 WOR",07/28/14,07/28/14,10:10 PM,10:10 PM,FALSE,TRUE,07/28/14,06:10 PM,06:10 PM,FREE,BUSY
07/29/14,07:10 PM,07:10 PM,Phillies at Mets,Citi Field,"Local TV: SNY ----- Local Radio: 710 WOR -- WEPN 1050",07/29/14,07/29/14,10:10 PM,10:10 PM,FALSE,TRUE,07/29/14,06:10 PM,06:10 PM,FREE,BUSY
07/30/14,12:10 PM,12:10 PM,Phillies at Mets,Citi Field,"Local TV: SNY ----- Local Radio: 710 WOR -- WEPN 1050",07/30/14,07/30/14,03:10 PM,03:10 PM,FALSE,TRUE,07/30/14,11:10 AM,11:10 AM,FREE,BUSY
08/01/14,07:10 PM,07:10 PM,Giants at Mets,Citi Field,"Local TV: SNY ----- Local Radio: 710 WOR",08/01/14,08/01/14,10:10 PM,10:10 PM,FALSE,TRUE,08/01/14,06:10 PM,06:10 PM,FREE,BUSY
08/02/14,07:10 PM,07:10 PM,Giants at Mets,Citi Field,"Local TV: SNY ----- Local Radio: 710 WOR",08/02/14,08/02/14,10:10 PM,10:10 PM,FALSE,TRUE,08/02/14,06:10 PM,06:10 PM,FREE,BUSY
08/03/14,01:10 PM,01:10 PM,Giants at Mets,Citi Field,"Local TV: SNY ----- Local Radio: 710 WOR",08/03/14,08/03/14,04:10 PM,04:10 PM,FALSE,TRUE,08/03/14,12:10 PM,12:10 PM,FREE,BUSY
08/04/14,12:10 PM,12:10 PM,Giants at Mets,Citi Field,"Local TV: SNY ----- Local Radio: 710 WOR",08/04/14,08/04/14,03:10 PM,03:10 PM,FALSE,TRUE,08/04/14,11:10 AM,11:10 AM,FREE,BUSY
08/12/14,07:10 PM,07:10 PM,Nationals at Mets,Citi Field,"Local TV: SNY ----- Local Radio: 710 WOR",08/12/14,08/12/14,10:10 PM,10:10 PM,FALSE,TRUE,08/12/14,06:10 PM,06:10 PM,FREE,BUSY
08/13/14,07:10 PM,07:10 PM,Nationals at Mets,Citi Field,"Local TV: SNY ----- Local Radio: 710 WOR",08/13/14,08/13/14,10:10 PM,10:10 PM,FALSE,TRUE,08/13/14,06:10 PM,06:10 PM,FREE,BUSY
08/14/14,07:10 PM,07:10 PM,Nationals at Mets,Citi Field,"Local TV: SNY ----- Local Radio: 710 WOR",08/14/14,08/14/14,10:10 PM,10:10 PM,FALSE,TRUE,08/14/14,06:10 PM,06:10 PM,FREE,BUSY
08/15/14,07:10 PM,07:10 PM,Cubs at Mets,Citi Field,"Local TV: SNY ----- Local Radio: 710 WOR",08/15/14,08/15/14,10:10 PM,10:10 PM,FALSE,TRUE,08/15/14,06:10 PM,06:10 PM,FREE,BUSY
08/16/14,07:10 PM,07:10 PM,Cubs at Mets,Citi Field,"Local TV: WPIX ----- Local Radio: 710 WOR",08/16/14,08/16/14,10:10 PM,10:10 PM,FALSE,TRUE,08/16/14,06:10 PM,06:10 PM,FREE,BUSY
08/17/14,01:10 PM,01:10 PM,Cubs at Mets,Citi Field,"Local TV: SNY ----- Local Radio: 710 WOR",08/17/14,08/17/14,04:10 PM,04:10 PM,FALSE,TRUE,08/17/14,12:10 PM,12:10 PM,FREE,BUSY
08/18/14,12:10 PM,12:10 PM,Cubs at Mets,Citi Field,"Local TV: SNY ----- Local Radio: 710 WOR",08/18/14,08/18/14,03:10 PM,03:10 PM,FALSE,TRUE,08/18/14,11:10 AM,11:10 AM,FREE,BUSY
08/26/14,07:10 PM,07:10 PM,Braves at Mets,Citi Field,"Local TV: SNY ----- Local Radio: 710 WOR",08/26/14,08/26/14,10:10 PM,10:10 PM,FALSE,TRUE,08/26/14,06:10 PM,06:10 PM,FREE,BUSY
08/27/14,07:10 PM,07:10 PM,Braves at Mets,Citi Field,"Local TV: WPIX ----- Local Radio: 710 WOR",08/27/14,08/27/14,10:10 PM,10:10 PM,FALSE,TRUE,08/27/14,06:10 PM,06:10 PM,FREE,BUSY
08/28/14,07:10 PM,07:10 PM,Braves at Mets,Citi Field,"Local TV: SNY ----- Local Radio: 710 WOR",08/28/14,08/28/14,10:10 PM,10:10 PM,FALSE,TRUE,08/28/14,06:10 PM,06:10 PM,FREE,BUSY
08/29/14,07:10 PM,07:10 PM,Phillies at Mets,Citi Field,"Local TV: SNY ----- Local Radio: 710 WOR",08/29/14,08/29/14,10:10 PM,10:10 PM,FALSE,TRUE,08/29/14,06:10 PM,06:10 PM,FREE,BUSY
08/30/14,07:10 PM,07:10 PM,Phillies at Mets,Citi Field,"Local TV: WPIX ----- Local Radio: 710 WOR",08/30/14,08/30/14,10:10 PM,10:10 PM,FALSE,TRUE,08/30/14,06:10 PM,06:10 PM,FREE,BUSY
08/31/14,01:10 PM,01:10 PM,Phillies at Mets,Citi Field,"Local TV: SNY ----- Local Radio: 710 WOR",08/31/14,08/31/14,04:10 PM,04:10 PM,FALSE,TRUE,08/31/14,12:10 PM,12:10 PM,FREE,BUSY
09/08/14,07:10 PM,07:10 PM,Rockies at Mets,Citi Field,"Local TV: SNY ----- Local Radio: 710 WOR",09/08/14,09/08/14,10:10 PM,10:10 PM,FALSE,TRUE,09/08/14,06:10 PM,06:10 PM,FREE,BUSY
09/09/14,07:10 PM,07:10 PM,Rockies at Mets,Citi Field,"Local TV: SNY ----- Local Radio: 710 WOR",09/09/14,09/09/14,10:10 PM,10:10 PM,FALSE,TRUE,09/09/14,06:10 PM,06:10 PM,FREE,BUSY
09/10/14,07:10 PM,07:10 PM,Rockies at Mets,Citi Field,"Local TV: SNY ----- Local Radio: 710 WOR",09/10/14,09/10/14,10:10 PM,10:10 PM,FALSE,TRUE,09/10/14,06:10 PM,06:10 PM,FREE,BUSY
09/11/14,07:10 PM,07:10 PM,Nationals at Mets,Citi Field,"Local TV: SNY ----- Local Radio: 710 WOR",09/11/14,09/11/14,10:10 PM,10:10 PM,FALSE,TRUE,09/11/14,06:10 PM,06:10 PM,FREE,BUSY
09/12/14,07:10 PM,07:10 PM,Nationals at Mets,Citi Field,"Local TV: SNY ----- Local Radio: 710 WOR",09/12/14,09/12/14,10:10 PM,10:10 PM,FALSE,TRUE,09/12/14,06:10 PM,06:10 PM,FREE,BUSY
09/13/14,07:10 PM,07:10 PM,Nationals at Mets,Citi Field,"Local TV: WPIX ----- Local Radio: 710 WOR",09/13/14,09/13/14,10:10 PM,10:10 PM,FALSE,TRUE,09/13/14,06:10 PM,06:10 PM,FREE,BUSY
09/14/14,01:10 PM,01:10 PM,Nationals at Mets,Citi Field,"Local TV: SNY ----- Local Radio: 710 WOR",09/14/14,09/14/14,04:10 PM,04:10 PM,FALSE,TRUE,09/14/14,12:10 PM,12:10 PM,FREE,BUSY
09/15/14,07:10 PM,07:10 PM,Marlins at Mets,Citi Field,"Local TV: SNY ----- Local Radio: 710 WOR",09/15/14,09/15/14,10:10 PM,10:10 PM,FALSE,TRUE,09/15/14,06:10 PM,06:10 PM,FREE,BUSY
09/16/14,07:10 PM,07:10 PM,Marlins at Mets,Citi Field,"Local TV: SNY ----- Local Radio: 710 WOR",09/16/14,09/16/14,10:10 PM,10:10 PM,FALSE,TRUE,09/16/14,06:10 PM,06:10 PM,FREE,BUSY
09/17/14,07:10 PM,07:10 PM,Marlins at Mets,Citi Field,"Local TV: SNY ----- Local Radio: 710 WOR",09/17/14,09/17/14,10:10 PM,10:10 PM,FALSE,TRUE,09/17/14,06:10 PM,06:10 PM,FREE,BUSY
09/26/14,07:10 PM,07:10 PM,Astros at Mets,Citi Field,"Local TV: SNY ----- Local Radio: 710 WOR",09/26/14,09/26/14,10:10 PM,10:10 PM,FALSE,TRUE,09/26/14,06:10 PM,06:10 PM,FREE,BUSY
09/27/14,07:10 PM,07:10 PM,Astros at Mets,Citi Field,"Local TV: SNY ----- Local Radio: 710 WOR",09/27/14,09/27/14,10:10 PM,10:10 PM,FALSE,TRUE,09/27/14,06:10 PM,06:10 PM,FREE,BUSY
09/28/14,01:10 PM,01:10 PM,Astros at Mets,Citi Field,"Local TV: SNY ----- Local Radio: 710 WOR",09/28/14,09/28/14,04:10 PM,04:10 PM,FALSE,TRUE,09/28/14,12:10 PM,12:10 PM,FREE,BUSY
